project,bug,test_class,test_method,history,same_package,modified_classes_count,historical_failure_rate,last_failure_distance,test_name_similarity,label
Time,9,org.joda.time.TestYearMonth_Basics,testWithField,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testWithField_nullField,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testWithField_unknownField,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testWithField_same,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testWithFieldAdded,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testWithFieldAdded_nullField_zero,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testWithFieldAdded_nullField_nonZero,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testWithFieldAdded_zero,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testWithFieldAdded_unknownField,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testPlus_RP,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testPlusYears_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testPlusMonths_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testMinus_RP,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testMinusYears_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testMinusMonths_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToLocalDate,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToDateTime_RI,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToDateTime_nullRI,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToInterval,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToInterval_Zone,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToInterval_nullZone,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testWithers,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testProperty,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testSerialization,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToString,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToString_String,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToString_String_Locale,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Basics,testToString_DTFormatter,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testParse_noFormatter,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testParse_formatter,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testFactory_FromCalendarFields,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testFactory_FromDateFields,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_DateTimeZone,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_nullDateTimeZone,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_Chronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_nullChronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_long1,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_long2,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_long1_Chronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_long2_Chronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_long_nullChronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_Object,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_nullObject,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_ObjectString1,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_ObjectString5,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_ObjectStringEx1,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_ObjectStringEx2,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_ObjectStringEx3,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_ObjectStringEx4,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_Object_Chronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_nullObject_Chronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_Object_nullChronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_nullObject_nullChronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_int_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_int_int_Chronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Constructors,testConstructor_int_int_nullChronology,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyGetYear,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyGetMaxMinValuesYear,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyAddYear,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyAddWrapFieldYear,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertySetYear,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertySetTextYear,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyCompareToYear,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyGetMonth,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyGetMaxMinValuesMonth,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyAddMonth,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyAddWrapFieldMonth,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertySetMonth,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertySetTextMonth,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyCompareToMonth,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyEquals,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyHashCode,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyEqualsHashCodeLenient,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYearMonth_Properties,testPropertyEqualsHashCodeStrict,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testConstants,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testFactory_years_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testFactory_yearsBetween_RInstant,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testFactory_yearsBetween_RPartial,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testFactory_yearsIn_RInterval,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testFactory_parseYears_String,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testGetMethods,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testGetFieldType,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testGetPeriodType,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testIsGreaterThan,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testIsLessThan,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testToString,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testSerialization,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testPlus_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testPlus_Years,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testMinus_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testMinus_Years,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testMultipliedBy_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testDividedBy_int,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testNegated,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.TestYears,testAddToLocalDate,0,1,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testFactoryUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testFactory,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testFactory_Zone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testEquality,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testWithUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testToString,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testDurationFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testDateFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testTimeFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testEpoch,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testEra,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testKeyYears,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestBuddhistChronology,testCalendar,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testFactoryUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testFactory,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testFactory_Zone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testEquality,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testWithUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testToString,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testDurationFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testDateFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testTimeFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testEpoch,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testEra,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testCalendar,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testSampleDate,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testSampleDateWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testDurationYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestCopticChronology,testDurationMonth,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testFactoryUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testFactory,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testFactory_Zone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testEquality,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testWithUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testToString,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testDurationFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testDateFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testTimeFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testEpoch,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testEra,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testCalendar,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testSampleDate,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testSampleDateWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testDurationYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestEthiopicChronology,testDurationMonth,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testFactoryUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testFactory,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testFactory_Zone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testFactory_Zone_long_int,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testFactory_Zone_RI,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testFactory_Zone_RI_int,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testEquality,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testWithUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testToString,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testDurationFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testDateFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testTimeFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testIllegalDates,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testParseEquivalence,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testCutoverAddYears,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testCutoverAddWeekyears,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testCutoverAddMonths,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testCutoverAddWeeks,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testCutoverAddDays,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testYearEndAddDays,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testSubtractDays,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testTimeOfDayAdd,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testMaximumValue,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testPartialGetAsText,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testLeapYearRulesConstruction,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGJChronology,testLeapYearRulesConstructionInvalid,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testFactoryUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testFactory,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testFactory_Zone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testFactory_Zone_int,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testEquality,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testWithUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testToString,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testDurationFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testDateFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testTimeFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestGregorianChronology,testMaximumValue,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testFactoryUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testFactory,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testFactory_Zone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testEquality,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testWithUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testToString,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testDurationFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testDateFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testTimeFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testMaxYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testMinYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testCutoverAddYears,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testAddMonths,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testTimeOfDayAdd,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testPartialDayOfYearAdd,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestISOChronology,testMaximumValue,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testFactoryUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testFactory,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testFactory_Zone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testEquality,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testWithUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testToString,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testDurationFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testDateFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testTimeFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testEpoch,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testEra,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testFieldConstructor,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testCalendar,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testSampleDate1,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testSampleDate2,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testSampleDate3,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testSampleDateWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,test15BasedLeapYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,test16BasedLeapYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testIndianBasedLeapYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestIslamicChronology,testHabashAlHasibBasedLeapYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testFactoryUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testFactory,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testFactory_Zone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testFactory_Zone_int,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testEquality,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testWithUTC,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testWithZone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testToString,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testDurationFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testDateFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestJulianChronology,testTimeFields,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,test_setYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,test_setMonthOfYear,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,test_setDayOfMonth,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,test_setHourOfDay,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,testNearDstTransition,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,test_MockTurkIsCorrect,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,test_lenientChrononolgy_Chicago,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,test_lenientChrononolgy_Turk,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,test_strictChrononolgy_Chicago,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.chrono.TestLenientChronology,test_isoChrononolgy_Chicago,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestCalendarConverter,testSingleton,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestCalendarConverter,testSupportedType,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestCalendarConverter,testGetInstantMillis_Object_Chronology,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestCalendarConverter,testGetChronology_Object_Zone,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestCalendarConverter,testGetChronology_Object_nullChronology,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestCalendarConverter,testGetChronology_Object_Chronology,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestCalendarConverter,testGetPartialValues,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestCalendarConverter,testToString,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testSingleton,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testGetInstantConverter,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testGetInstantConverterRemovedNull,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testGetInstantConverterOKMultipleMatches,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testGetInstantConverterBadMultipleMatches,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testGetInstantConverters,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testAddInstantConverter1,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testAddInstantConverter2,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testAddInstantConverter3,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testAddInstantConverter4,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testAddInstantConverterSecurity,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testRemoveInstantConverter1,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testRemoveInstantConverter2,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testRemoveInstantConverter3,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testRemoveInstantConverterSecurity,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testGetPartialConverter,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testGetPartialConverterRemovedNull,0,0,1,0.0,9,0.0,0
Time,9,org.joda.time.convert.TestConverterManager,testGetPartialConverterOKMultipleMatches,0,0,1,0.0,9,0.0,0
